;választott_tárgy;idegen_nyelv_ks;Felvételkori_pénzü_státusz;erettsegi_ota_eltelt_évek;magyar_nyelvtan_ks;Szerzett/Érettségi_pontsz;matematika;verseny;matematika_ks;Képzés;ks_helye;Hozott/Tanulmányi_pontszám;magyar_irodalom_ks;Oklevél_eredménye_számmal;Felvétel_féléve;nyv_pontok;történelem;regolya;magyar_nyelv_és_irodalom;nem_ferfi;választható_tantárgy_ks;regolya.1;idegen_nyelv;történelem_ks;felvi_osszes_skalazott
5856;111.0;4.0;True;0.0;4.0;175.0;81.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);148.0;4.0;3.97;2012/13/1;1.5;80.0;False;85.0;True;4.0;False;85.0;5.0;355.0
7652;57.0;4.0;True;0.0;5.0;144.0;138.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);184.0;5.0;3.92;2011/12/1;2.0;70.0;False;74.0;True;5.0;False;121.5;5.0;339.0
3757;129.0;5.0;True;0.0;5.0;176.0;89.0;1.0;5.0;6N-A0;Főváros;185.0;5.0;3.7;2010/11/1;1.5;88.0;False;81.0;True;4.0;False;88.0;4.0;362.0
2022;80.0;5.0;True;0.0;5.0;174.0;141.0;1.0;4.5;1N-AEM;Egyéb;0.0;5.0;4.91;2011/12/1;1.0;52.0;False;94.0;True;4.0;False;88.5;4.0;378.0
1866;138.0;5.0;True;2.0;4.5;166.0;79.5;1.0;5.0;2N-AM0;Főváros;154.0;2.5;2.56;2010/11/1;1.0;82.0;False;96.0;True;4.0;False;89.0;5.0;424.0
8413;90.0;5.0;True;6.0;5.0;154.0;94.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);158.0;5.0;3.94;2011/12/1;1.5;80.0;False;85.0;True;5.0;False;121.5;5.0;480.0
8166;86.0;5.0;True;7.0;4.5;168.0;91.0;1.0;4.0;2N-AM0;Főváros;150.0;5.0;3.94;2014/15/1;1.0;74.0;False;60.0;True;4.0;True;98.0;4.0;412.0
139;78.0;5.0;True;2.0;3.0;176.0;126.0;1.0;5.0;9N-AM06;Nagyváros (megyei jogú);177.0;4.5;4.86;2016/17/1;1.0;72.0;False;66.0;True;4.5;False;88.0;3.0;344.0
6064;126.0;5.0;True;0.0;5.0;161.0;90.0;1.0;5.0;4N-A5;Főváros;183.0;3.5;4.24;2013/14/1;1.5;66.0;False;90.0;False;5.0;False;93.0;5.0;396.0
5475;97.0;5.0;True;0.0;5.0;184.0;79.0;1.0;4.5;7N-AMM04;Nagyváros (megyei jogú);158.0;5.0;3.93;2013/14/1;1.5;86.0;False;82.0;True;5.0;False;133.5;5.0;470.0
1423;69.0;4.0;True;0.0;3.5;174.0;114.0;1.0;5.0;4N-A5;Egyéb;192.0;4.0;4.25;2010/11/1;1.0;115.5;False;94.0;True;4.5;False;86.0;3.5;320.0
2817;82.0;5.0;True;0.0;4.5;176.0;75.0;1.0;5.0;2N-AE0;Egyéb;190.0;4.5;3.99;2017/18/1;1.5;94.0;False;82.0;True;3.5;False;83.0;5.0;455.0
6442;90.0;5.0;True;0.0;5.0;122.0;93.0;1.0;4.5;2N-AG0;Főváros;193.0;5.0;3.61;2010/11/1;2.0;94.0;False;68.0;True;5.0;False;82.0;4.0;378.0
4279;82.5;5.0;True;0.0;5.0;153.0;141.0;1.0;5.0;5N-A8;Egyéb;196.0;2.5;4.19;2010/11/1;1.0;92.0;False;75.0;True;5.0;False;96.0;4.0;441.0
3655;80.0;4.0;False;0.0;5.0;129.0;147.0;1.0;5.0;6N-AJ;Főváros;194.0;4.0;3.96;2012/13/1;1.0;85.0;False;82.0;False;4.0;False;84.0;4.0;442.0
7366;76.0;5.0;False;0.0;4.0;180.0;85.0;1.0;2.5;7N-AGM02;Nagyváros (megyei jogú);170.0;3.5;4.08;2013/14/1;1.0;82.0;False;62.0;True;4.0;False;129.0;5.0;466.0
2490;53.0;4.0;True;0.0;4.5;153.0;83.0;1.0;4.5;2N-AG0;Főváros;0.0;5.0;4.36;2014/15/1;1.0;74.0;False;80.0;True;5.0;False;118.5;4.0;479.75
8468;100.0;5.0;True;0.0;3.0;172.0;92.0;1.0;5.0;9N-AM06;Nagyváros (megyei jogú);182.0;2.0;4.04;2010/11/1;1.0;83.0;False;81.0;True;3.0;False;47.0;5.0;494.0
4470;84.0;5.0;True;0.0;4.0;180.0;84.0;1.0;4.5;7N-ANG05;Nagyváros (megyei jogú);0.0;5.0;3.53;2012/13/1;1.0;71.0;False;68.0;True;3.0;False;54.0;5.0;449.0
2943;117.0;5.0;True;0.0;5.0;139.0;84.0;1.0;3.5;5N-A8;Egyéb;170.0;5.0;3.72;2017/18/1;2.5;70.0;False;96.0;True;4.0;True;95.0;4.0;494.0
7211;88.0;5.0;False;11.0;4.0;167.0;63.0;1.0;4.0;9N-AF06;Nagyváros (megyei jogú);196.0;4.0;2.65;2015/16/1;1.5;49.0;False;79.0;True;3.0;False;57.0;5.0;440.75
6212;77.0;5.0;True;0.0;5.0;144.0;124.5;1.0;3.5;4N-A5;Nagyváros (megyei jogú);186.0;4.5;4.64;2010/11/1;1.0;85.0;False;89.0;True;5.0;False;150.0;5.0;435.0
1364;80.0;5.0;True;0.0;4.5;134.0;100.0;1.0;3.0;7N-AMM04;Nagyváros (megyei jogú);162.0;5.0;3.43;2015/16/1;1.0;92.0;False;87.0;True;4.5;False;87.0;5.0;438.5
2726;81.0;5.0;True;1.0;4.0;182.0;81.0;1.0;3.5;5N-A8;Főváros;180.0;4.5;4.61;2013/14/1;1.0;84.0;False;94.0;False;5.0;False;87.0;4.0;411.0
9999;88.0;5.0;False;6.0;5.0;178.0;95.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);0.0;5.0;3.65;2010/11/1;1.5;100.0;False;53.0;True;5.0;False;135.0;3.5;400.0
1237;114.0;5.0;True;1.0;5.0;188.0;72.0;1.0;5.0;5N-A8;Egyéb;0.0;5.0;4.29;2016/17/1;2.5;90.0;False;53.0;True;4.5;False;62.0;4.5;400.0
2634;93.0;4.5;True;4.0;5.0;139.0;118.5;1.0;4.5;2N-AM0;Nagyváros (megyei jogú);190.0;5.0;3.18;2014/15/1;2.0;76.5;False;86.0;True;5.0;False;114.0;2.5;356.0
7891;96.0;5.0;True;0.0;4.0;188.0;95.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);165.0;4.5;4.49;2014/15/1;1.0;80.0;True;97.0;True;5.0;False;105.0;4.5;438.0
9103;117.0;4.5;True;0.0;4.5;186.0;117.0;1.0;5.0;6N-AJ;Egyéb;111.0;5.0;4.04;2011/12/1;1.5;74.0;False;90.0;True;5.0;True;88.0;4.0;406.0
7133;81.0;5.0;True;1.0;4.0;185.0;83.0;1.0;3.5;5N-A8;Főváros;188.0;3.5;3.52;2012/13/1;0.5;94.0;False;93.0;True;5.0;False;79.0;5.0;381.5
125;109.5;4.0;True;0.0;5.0;180.0;94.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);194.0;5.0;3.63;2017/18/1;1.5;80.0;False;88.0;True;4.5;False;114.0;4.5;361.0
3250;84.0;5.0;True;5.0;5.0;168.0;33.0;1.0;5.0;2N-AG0;Főváros;143.0;4.5;3.43;2012/13/1;2.0;90.0;False;84.0;True;4.5;False;92.0;4.0;396.0
440;64.0;5.0;True;0.0;4.0;144.0;80.0;1.0;5.0;4N-A2;Egyéb;154.0;4.0;3.94;2010/11/1;1.5;92.0;False;86.0;True;5.0;False;84.0;3.0;382.0
4358;106.5;5.0;False;0.0;4.0;136.0;73.0;1.0;4.5;7N-AMM04;Egyéb;171.0;5.0;3.56;2013/14/1;1.0;91.0;True;90.0;False;5.0;False;94.0;5.0;475.0
5210;117.0;3.5;True;0.0;3.0;161.0;83.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);176.0;5.0;4.35;2014/15/1;1.0;65.0;False;82.0;True;4.5;False;92.0;4.5;393.0
5878;83.0;5.0;False;4.0;5.0;142.0;138.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);198.0;5.0;4.12;2010/11/1;1.0;39.0;False;62.0;False;5.0;False;60.0;5.0;447.75
2964;80.0;5.0;False;0.0;4.5;166.0;120.0;1.0;3.5;6N-AJ;Nagyváros (megyei jogú);156.0;3.5;4.28;2011/12/1;0.5;84.0;False;84.0;True;5.0;False;82.0;4.0;410.0
8611;127.5;2.5;True;0.0;3.5;160.0;105.0;1.0;5.0;5N-A7;Főváros;162.0;4.5;3.52;2011/12/1;2.0;86.0;False;75.0;True;4.5;False;92.0;4.5;460.0
9424;80.0;5.0;True;7.0;4.0;185.0;86.0;1.0;5.0;6N-A0;Egyéb;190.0;5.0;3.06;2015/16/1;1.5;88.0;False;73.0;False;5.0;True;84.0;3.5;394.0
8254;90.0;5.0;True;2.0;5.0;135.0;80.0;1.0;5.0;5N-A7;Egyéb;198.0;4.0;3.91;2014/15/1;1.5;87.0;False;61.0;True;3.0;False;97.0;4.0;422.0
7522;108.0;4.0;True;0.0;4.0;198.0;141.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);161.0;4.0;4.29;2010/11/1;1.0;75.0;False;82.0;False;5.0;False;90.0;5.0;372.0
3033;85.0;5.0;True;0.0;4.5;185.0;92.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);144.0;5.0;4.1;2011/12/1;1.0;85.0;False;90.0;True;5.0;False;132.0;4.5;463.0
9225;65.0;5.0;True;1.0;3.0;189.0;83.0;1.0;5.0;3N-M0;Nagyváros (megyei jogú);179.0;3.5;4.48;2014/15/1;1.0;80.0;False;80.0;True;5.0;False;132.0;5.0;388.0
5227;88.5;5.0;True;1.0;3.5;126.0;95.0;1.0;5.0;7N-ANG05;Főváros;0.0;3.5;3.59;2015/16/1;1.0;80.0;False;52.0;True;4.0;False;70.0;3.0;440.0
4772;94.0;4.5;True;5.0;3.0;131.0;88.0;1.0;4.5;5N-A7;Nagyváros (megyei jogú);0.0;3.0;3.65;2011/12/1;1.0;82.0;False;74.0;True;5.0;False;100.0;4.5;420.0
7287;90.0;5.0;True;0.0;5.0;173.0;127.5;1.0;5.0;4N-A2;Nagyváros (megyei jogú);163.0;5.0;3.25;2011/12/1;1.0;90.0;False;80.0;True;5.0;False;59.0;5.0;457.0
9288;93.0;5.0;True;0.0;5.0;156.0;114.0;1.0;3.5;4N-A2;Nagyváros (megyei jogú);173.0;5.0;3.65;2010/11/1;1.5;88.0;False;92.0;True;5.0;False;132.0;5.0;462.0
8170;93.0;5.0;False;0.0;3.5;193.0;117.0;1.0;3.0;4N-A5;Nagyváros (megyei jogú);156.0;4.0;3.56;2013/14/1;1.0;80.0;False;91.0;True;2.5;False;94.0;4.0;455.0
8561;59.0;5.0;True;1.0;4.0;155.0;127.5;1.0;4.5;9N-AM06;Főváros;163.0;5.0;3.89;2012/13/1;1.0;69.0;False;92.0;True;5.0;False;86.0;5.0;400.0
9526;123.0;5.0;True;0.0;3.0;170.0;58.0;1.0;4.0;6N-AJ;Egyéb;168.0;5.0;4.28;2012/13/1;1.0;68.0;False;72.0;True;4.5;False;93.0;5.0;476.0
4630;80.0;4.5;True;0.0;5.0;177.0;141.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);179.0;5.0;4.22;2014/15/1;1.5;88.0;False;70.0;True;4.0;False;88.0;3.5;393.0
9277;87.0;5.0;True;0.0;4.0;181.0;83.0;1.0;5.0;4N-A5;Nagyváros (megyei jogú);194.0;4.5;4.35;2016/17/1;1.5;90.0;False;70.0;True;4.5;False;121.5;4.0;420.0
4929;63.0;5.0;True;1.0;4.5;162.0;71.0;1.0;5.0;5N-A7;Főváros;161.0;5.0;3.84;2016/17/1;2.0;81.0;True;88.0;True;5.0;False;92.0;4.0;446.0
9636;93.0;5.0;True;0.0;3.5;139.0;83.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);191.0;3.0;3.62;2013/14/1;1.0;62.0;False;86.0;True;5.0;False;114.0;4.5;401.0
1087;126.0;5.0;True;4.0;4.0;161.0;85.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);173.0;5.0;5.0;2011/12/1;1.0;89.0;False;55.0;True;5.0;False;68.0;4.5;410.0
9243;84.0;5.0;True;2.0;5.0;190.0;118.5;1.0;5.0;5N-A7;Nagyváros (megyei jogú);187.0;4.5;3.66;2015/16/1;1.0;82.0;False;80.0;False;5.0;False;94.0;5.0;405.0
7623;99.0;3.0;True;0.0;5.0;161.0;106.5;1.0;3.0;6N-A0;Főváros;134.0;4.0;4.07;2012/13/1;1.0;89.0;False;86.0;True;2.0;False;117.0;4.0;362.0
1245;90.0;5.0;True;0.0;4.0;200.0;69.0;1.0;4.0;5N-A8;Főváros;0.0;4.5;3.89;2010/11/1;1.0;84.0;False;70.0;True;5.0;False;84.0;4.0;406.75
8670;94.0;5.0;True;0.0;5.0;167.0;60.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);193.0;5.0;3.84;2011/12/1;1.0;85.0;True;84.0;True;5.0;True;83.0;4.5;395.75
9699;102.0;5.0;True;0.0;4.5;193.0;61.0;1.0;5.0;5N-A8;Főváros;166.0;3.0;4.55;2017/18/1;1.0;80.0;False;80.0;True;5.0;False;115.5;4.0;380.0
51;88.0;5.0;True;0.0;3.0;186.0;121.5;1.0;3.0;5N-A8;Egyéb;165.0;4.5;3.66;2012/13/1;1.0;95.0;True;64.0;True;5.0;False;98.0;4.5;472.0
3813;144.0;5.0;True;1.0;3.5;162.0;89.0;1.0;5.0;5N-A7;Főváros;176.0;3.5;4.06;2013/14/1;1.0;98.0;False;86.0;False;3.5;False;86.0;4.5;472.0
588;111.0;5.0;True;0.0;5.0;151.0;92.0;1.0;4.0;4N-A7;Egyéb;171.0;5.0;3.36;2012/13/1;1.5;85.0;False;83.0;True;5.0;False;86.0;5.0;424.0
8182;96.0;5.0;True;0.0;5.0;166.0;96.0;1.0;5.0;4N-A2;Főváros;184.0;5.0;3.57;2011/12/1;2.5;58.0;False;70.0;False;5.0;False;124.5;5.0;398.0
9303;117.0;5.0;True;0.0;3.5;188.0;127.5;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);176.0;4.0;4.3;2013/14/1;1.0;84.0;False;89.0;True;4.0;False;82.0;5.0;451.0
7194;93.0;4.5;True;0.0;3.0;148.0;88.0;1.0;4.5;6N-AJ;Főváros;136.0;4.5;4.16;2016/17/1;0.5;86.0;True;80.0;True;4.5;False;103.5;5.0;428.0
8818;78.0;5.0;True;8.0;4.0;182.0;130.5;1.0;4.5;7N-ANG05;Nagyváros (megyei jogú);160.0;3.0;3.89;2013/14/1;1.0;84.0;False;85.0;True;5.0;False;86.0;5.0;422.0
1340;74.0;5.0;True;0.0;4.0;162.0;121.5;1.0;5.0;1N-AEM;Főváros;186.0;4.5;4.1;2014/15/1;1.0;80.0;False;80.0;True;4.5;False;92.0;4.5;432.0
9923;112.5;5.0;True;4.0;5.0;181.0;130.5;1.0;5.0;6N-AJ;Egyéb;148.0;4.0;3.45;2017/18/1;0.5;87.0;False;65.0;True;5.0;False;100.0;5.0;423.0
7939;92.0;4.5;True;0.0;4.0;162.0;79.0;1.0;4.0;5N-A8;Külföld;179.0;5.0;3.2;2014/15/1;1.0;94.0;False;100.0;True;5.0;False;60.0;5.0;382.0
5396;87.0;5.0;False;0.0;4.5;187.0;69.0;1.0;5.0;5N-A8;Főváros;180.0;5.0;4.59;2011/12/1;1.5;79.0;True;60.0;True;5.0;False;121.5;4.0;381.0
3136;90.0;5.0;True;2.0;4.0;170.0;132.0;1.0;4.0;5N-A7;Főváros;143.0;5.0;3.95;2016/17/1;1.5;61.0;False;52.0;True;5.0;False;96.0;5.0;332.0
5087;90.0;5.0;True;1.0;5.0;170.0;138.0;1.0;3.5;2N-AG0;Főváros;109.0;5.0;4.17;2011/12/1;1.0;72.0;True;76.0;True;4.0;False;80.0;5.0;332.0
2607;90.0;5.0;True;0.0;4.5;198.0;100.0;1.0;5.0;6N-AL;Nagyváros (megyei jogú);171.0;2.5;3.97;2012/13/1;1.5;90.0;False;68.0;False;2.5;False;120.0;4.0;378.0
9137;105.0;4.5;True;0.0;5.0;146.0;85.5;1.0;3.0;6N-A0;Nagyváros (megyei jogú);179.0;4.5;3.93;2011/12/1;1.0;66.0;False;52.0;True;3.5;False;98.0;5.0;365.0
9063;82.0;5.0;True;0.0;4.5;185.0;144.0;1.0;3.5;2N-AG0;Főváros;161.0;5.0;3.84;2013/14/1;1.0;132.0;False;82.0;True;5.0;False;105.0;3.5;451.0
1384;82.0;5.0;True;0.0;5.0;173.0;81.0;1.0;4.5;2N-AE0;Főváros;171.0;5.0;3.56;2013/14/1;1.5;100.0;False;92.0;True;5.0;False;80.0;5.0;351.0
7926;105.0;5.0;True;1.0;4.0;194.0;144.0;1.0;4.0;5N-A8;Egyéb;142.0;5.0;3.69;2012/13/1;1.5;88.0;False;76.0;False;5.0;False;86.0;4.5;498.0
5357;88.0;3.0;True;6.0;5.0;200.0;75.0;1.0;4.0;1N-AEM;Nagyváros (megyei jogú);178.0;3.0;4.27;2011/12/1;1.0;92.0;False;82.0;True;5.0;True;92.0;5.0;428.0
1210;99.0;5.0;True;0.0;3.0;159.0;144.0;1.0;4.0;5N-A8;Egyéb;181.0;5.0;3.45;2011/12/1;1.5;81.0;False;81.0;True;5.0;False;96.0;4.0;434.0
2520;99.0;3.0;True;1.0;4.0;160.0;87.0;1.0;5.0;7N-AGM02;Egyéb;188.0;4.5;3.33;2015/16/1;1.0;72.0;False;94.0;True;3.0;False;96.0;4.5;452.0
9178;81.0;5.0;True;0.0;4.0;168.0;135.0;1.0;5.0;5N-A8;Főváros;182.0;5.0;3.64;2018/19/1;1.0;93.0;False;60.0;True;4.0;False;83.0;5.0;376.0
6467;68.0;4.0;True;3.0;5.0;155.0;92.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);187.0;5.0;3.53;2017/18/1;1.0;81.0;True;100.0;True;4.0;False;97.0;4.0;378.0
2815;139.5;5.0;True;3.0;5.0;169.0;86.0;1.0;5.0;2N-AG0;Egyéb;166.0;3.5;3.95;2010/11/1;1.5;65.0;False;76.0;False;5.0;False;93.0;4.0;411.0
1407;120.0;5.0;False;0.0;4.0;148.0;96.0;1.0;5.0;2N-AG0;Főváros;158.0;5.0;4.41;2013/14/1;1.0;64.0;False;89.0;True;5.0;False;109.5;3.5;409.0
8825;87.0;5.0;True;0.0;5.0;163.0;78.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);169.0;4.5;4.29;2012/13/1;1.0;65.0;False;65.0;True;5.0;False;63.0;5.0;488.0
7801;81.0;5.0;True;0.0;5.0;174.0;46.5;1.0;5.0;1N-AEM;Főváros;155.0;5.0;3.28;2011/12/1;1.5;88.0;False;70.0;True;4.5;False;96.0;5.0;462.0
7766;76.0;3.0;True;0.0;5.0;167.0;83.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);185.0;5.0;4.75;2012/13/1;0.5;86.0;False;81.0;True;5.0;False;100.0;2.5;359.0
142;94.0;4.5;True;0.0;3.0;176.0;123.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);163.0;5.0;3.53;2012/13/1;1.0;129.0;False;38.0;False;5.0;False;88.0;4.0;468.0
4333;62.0;5.0;False;0.0;4.0;178.0;89.0;1.0;3.5;7N-AGM02;Főváros;158.0;4.5;3.92;2011/12/1;2.0;88.0;False;86.0;True;5.0;False;123.0;5.0;401.0
9276;85.0;5.0;True;0.0;3.5;175.0;144.0;1.0;5.0;2N-AE0;Főváros;169.0;5.0;3.96;2012/13/1;0.5;80.0;False;86.0;True;5.0;False;90.0;5.0;346.0
2735;90.0;5.0;True;5.0;5.0;146.0;85.0;1.0;5.0;2N-AG0;Egyéb;170.0;5.0;3.65;2012/13/1;1.5;67.0;False;99.0;True;5.0;False;94.0;5.0;402.0
6621;59.0;4.0;True;7.0;5.0;190.0;88.0;1.0;4.5;6N-A0;Egyéb;184.0;4.0;3.76;2012/13/1;1.0;80.0;False;80.0;False;4.5;False;94.0;5.0;350.0
757;70.0;5.0;True;0.0;5.0;166.0;61.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);175.0;3.5;4.3;2012/13/1;1.5;67.0;False;89.0;False;5.0;False;83.0;5.0;451.0
8991;68.0;5.0;True;0.0;5.0;188.0;91.0;1.0;4.5;6N-AJ;Nagyváros (megyei jogú);167.0;3.5;4.21;2015/16/1;2.5;88.0;False;90.0;True;5.0;False;71.0;5.0;408.0
523;124.5;3.0;True;0.0;5.0;187.0;95.0;1.0;5.0;9N-AF06;Főváros;156.0;5.0;2.74;2016/17/1;1.5;82.0;False;67.0;True;5.0;False;91.0;3.5;355.25
5556;76.0;5.0;True;4.0;4.0;179.0;106.5;1.0;3.5;2N-AG0;Főváros;120.0;4.5;4.14;2017/18/1;1.0;90.0;False;84.0;True;5.0;False;94.0;5.0;439.0
9860;141.0;5.0;True;2.0;4.5;144.0;75.0;1.0;4.5;7N-AGM02;Főváros;152.0;2.5;4.0;2010/11/1;2.0;83.0;False;80.0;True;5.0;False;80.0;5.0;450.0
4916;83.0;5.0;True;0.0;5.0;166.0;93.0;1.0;5.0;5N-A8;Egyéb;185.0;4.5;4.42;2011/12/1;1.0;81.0;False;30.0;True;5.0;False;94.0;5.0;382.0
4108;94.5;5.0;True;0.0;3.0;156.0;115.5;1.0;4.5;4N-A7;Nagyváros (megyei jogú);149.0;5.0;4.07;2012/13/1;1.0;49.0;True;94.0;False;5.0;False;74.0;5.0;416.0
158;80.0;5.0;True;1.0;4.0;138.0;92.0;1.0;5.0;4N-A2;Nagyváros (megyei jogú);164.0;5.0;4.27;2012/13/1;1.0;61.0;False;85.0;False;5.0;False;98.0;5.0;400.0
8307;105.0;5.0;False;2.0;4.0;139.0;80.0;1.0;5.0;6N-A0;Nagyváros (megyei jogú);157.0;4.5;4.21;2010/11/1;1.0;76.0;False;70.0;True;4.5;False;91.0;4.5;355.0
6788;114.0;5.0;True;0.0;4.0;118.0;138.0;1.0;5.0;5N-A7;Főváros;174.0;5.0;4.62;2014/15/1;2.0;92.0;False;62.0;False;5.0;True;95.0;5.0;356.0
1200;136.5;5.0;True;1.0;4.5;171.0;90.0;1.0;5.0;2N-AE0;Nagyváros (megyei jogú);185.0;4.0;3.67;2011/12/1;1.0;91.0;False;81.0;True;5.0;False;60.0;5.0;428.0
5832;82.0;4.0;True;0.0;5.0;132.0;112.5;1.0;5.0;5N-A7;Nagyváros (megyei jogú);169.0;5.0;3.98;2011/12/1;1.0;75.0;False;80.0;True;5.0;False;76.0;5.0;356.0
2325;84.0;5.0;True;0.0;5.0;168.0;114.0;1.0;5.0;4N-A2;Főváros;192.0;4.0;4.9;2011/12/1;1.0;109.5;False;49.0;False;5.0;False;92.0;5.0;430.75
1026;93.0;5.0;True;9.0;5.0;181.0;75.0;1.0;4.5;2N-AG0;Főváros;200.0;3.0;4.44;2015/16/1;1.0;76.0;False;59.0;True;4.0;False;78.0;5.0;470.0
8278;82.5;5.0;True;0.0;4.5;142.0;64.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);145.0;4.5;4.02;2012/13/1;2.0;80.0;False;58.0;True;5.0;False;94.0;4.0;482.0
8269;94.0;5.0;False;0.0;4.0;174.0;130.5;1.0;5.0;1N-AEM;Főváros;158.0;4.5;3.17;2011/12/1;1.5;88.0;False;88.0;False;2.5;False;120.0;4.0;408.0
3907;86.0;5.0;True;0.0;4.5;142.0;78.0;1.0;5.0;5N-A7;Egyéb;129.0;5.0;3.62;2013/14/1;1.0;86.0;False;63.0;True;4.5;False;94.0;4.5;426.0
7669;81.0;5.0;False;1.0;5.0;182.0;72.0;1.0;5.0;6N-A0;Külföld;190.0;2.5;4.27;2016/17/1;1.0;50.0;False;80.0;True;5.0;False;88.0;5.0;396.0
3434;83.0;5.0;True;0.0;4.5;163.0;120.0;1.0;4.0;2N-AT0;Nagyváros (megyei jogú);182.0;4.0;4.15;2013/14/1;1.5;41.0;False;62.0;False;4.0;False;83.0;5.0;460.0
321;100.0;4.0;True;0.0;4.5;162.0;60.0;1.0;5.0;5N-A7;Egyéb;0.0;5.0;3.52;2011/12/1;2.5;73.0;False;96.0;True;5.0;False;150.0;3.5;467.0
5991;86.0;4.5;True;0.0;5.0;158.0;57.0;1.0;4.0;2N-AG0;Egyéb;140.0;5.0;4.13;2017/18/1;1.0;80.0;False;73.0;True;4.0;False;111.0;4.5;455.0
4573;136.5;5.0;True;0.0;3.0;136.0;90.0;1.0;5.0;7N-AMM04;Nagyváros (megyei jogú);171.0;4.0;4.11;2010/11/1;1.5;86.0;False;65.0;True;5.0;False;84.0;5.0;408.0
9796;70.0;5.0;True;1.0;5.0;179.0;90.0;1.0;5.0;7N-AKM03;Főváros;188.0;5.0;3.96;2016/17/1;1.5;84.0;False;74.0;True;5.0;False;96.0;4.5;376.0
4671;70.0;4.5;False;11.0;4.5;139.0;121.5;1.0;5.0;7N-ANG05;Főváros;0.0;5.0;4.15;2014/15/1;1.5;80.0;False;68.0;True;5.0;False;90.0;3.0;432.0
452;76.0;5.0;False;2.0;5.0;179.0;97.0;1.0;5.0;1N-AEM;Főváros;188.0;5.0;4.4;2016/17/1;1.0;79.0;False;80.0;False;5.0;False;98.0;5.0;344.75
1994;81.0;5.0;True;0.0;3.0;191.0;108.0;1.0;4.5;1N-AEM;Főváros;189.0;5.0;4.3;2011/12/1;1.0;90.0;False;85.0;True;4.0;False;97.0;4.5;443.0
1016;111.0;4.5;True;13.0;5.0;165.0;120.0;1.0;5.0;5N-A8;Főváros;179.0;5.0;4.13;2014/15/1;2.0;50.0;False;68.0;True;5.0;False;147.0;5.0;402.0
3858;80.0;4.0;True;0.0;5.0;178.0;86.0;1.0;5.0;7N-AMM04;Főváros;174.0;4.5;4.19;2012/13/1;1.0;80.0;False;86.0;True;4.5;False;61.0;4.0;469.0
6118;82.0;4.5;True;0.0;4.0;176.0;94.0;1.0;5.0;5N-A8;Főváros;174.0;5.0;3.31;2017/18/1;1.0;82.0;False;100.0;True;5.0;False;77.0;4.0;409.0
6189;94.0;5.0;True;0.0;5.0;156.0;98.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);160.0;3.0;3.62;2014/15/1;1.5;86.0;False;82.0;False;4.0;False;86.0;5.0;430.0
4607;114.0;5.0;True;5.0;5.0;182.0;132.0;1.0;4.5;1N-AEM;Nagyváros (megyei jogú);159.0;4.0;4.28;2016/17/1;1.5;80.0;False;74.0;True;5.0;False;88.0;5.0;476.0
5798;94.0;4.5;True;0.0;4.0;177.0;69.0;1.0;5.0;5N-A8;Egyéb;170.0;2.0;3.87;2014/15/1;2.5;93.0;False;89.0;False;4.0;False;84.0;4.0;395.75
4903;66.0;5.0;True;0.0;5.0;188.0;115.5;1.0;5.0;7N-ANG05;Egyéb;178.0;4.5;3.66;2011/12/1;1.5;82.0;False;94.0;True;5.0;False;91.0;4.0;405.0
6201;80.0;5.0;False;0.0;4.0;164.0;90.0;1.0;5.0;7N-ANG05;Egyéb;151.0;5.0;4.12;2013/14/1;1.0;75.0;False;71.0;True;4.5;False;136.5;4.0;399.75
4308;90.0;5.0;True;2.0;3.0;190.0;87.0;1.0;5.0;5N-A7;Egyéb;149.0;4.5;4.07;2013/14/1;1.0;85.0;False;94.0;True;4.5;False;64.0;5.0;389.0
7861;80.0;5.0;True;0.0;3.0;188.0;135.0;1.0;5.0;5N-A8;Főváros;186.0;4.5;4.04;2011/12/1;0.5;94.5;False;80.0;False;5.0;False;94.0;4.0;385.0
1631;144.0;5.0;True;0.0;5.0;170.0;88.0;1.0;4.5;7N-AMM04;Főváros;148.0;5.0;4.43;2015/16/1;1.0;88.0;False;80.0;True;5.0;False;96.0;4.5;392.0
